date,week,dow,status,total,in,out,101049059,102049059,103049059,104049059
2020-01-05,01,7,5,341,147,194,24,151,123,43
2020-01-06,02,1,,597,309,288,29,262,280,26
2020-01-07,02,2,,612,312,300,21,273,291,27
2020-01-08,02,3,,574,278,296,20,266,258,30
2020-01-09,02,4,,658,333,325,33,300,300,25
2020-01-10,02,5,,494,233,261,16,242,217,19
2020-01-11,02,6,1,410,175,235,31,186,144,49
2020-01-12,02,7,1,720,313,407,45,327,268,80
2020-01-13,03,1,,614,305,309,24,283,281,26
2020-01-14,03,2,,720,362,358,27,330,335,28
2020-01-15,03,3,,651,319,332,25,296,294,36
2020-01-16,03,4,,738,376,362,38,322,338,40
2020-01-17,03,5,,347,169,178,9,165,160,13
2020-01-18,03,6,1,312,148,164,20,135,128,29
2020-01-19,03,7,1,367,160,207,35,165,125,42
2020-01-20,04,1,,578,291,287,22,262,269,25
2020-01-21,04,2,,608,306,302,25,267,281,35
2020-01-22,04,3,,603,296,307,31,271,265,36
2020-01-23,04,4,,590,304,286,34,264,270,22
2020-01-24,04,5,,449,228,221,21,199,207,22
2020-01-25,04,6,1,496,242,254,39,217,203,37
2020-01-26,04,7,1,268,118,150,17,123,101,27
2020-01-27,05,1,,528,261,267,22,247,239,20
2020-01-28,05,2,,423,213,210,18,186,195,24
2020-01-29,05,3,,369,188,181,14,160,174,21
2020-01-30,05,4,,490,244,246,23,225,221,21
2020-01-31,05,5,,643,316,327,33,296,283,31
2020-02-01,05,6,1,252,95,157,13,124,82,33
2020-02-02,05,7,1,60,27,33,2,28,25,5
2020-02-03,06,1,,803,387,416,47,362,340,54
2020-02-04,06,2,,403,207,196,20,180,187,16
2020-02-05,06,3,,607,310,297,27,268,283,29
2020-02-06,06,4,,653,318,335,31,304,287,31
2020-02-07,06,5,,667,326,341,24,301,302,40
2020-02-08,06,6,1,691,302,389,39,317,263,72
2020-02-09,06,7,1,871,385,486,53,381,332,105
2020-02-10,07,1,,662,330,332,29,291,301,41
2020-02-11,07,2,,420,214,206,20,187,194,19
2020-02-12,07,3,,840,409,431,31,386,378,45
2020-02-13,07,4,,449,229,220,15,199,214,21
2020-02-14,07,5,,614,315,299,31,268,284,31
2020-02-15,07,6,1,1039,444,595,57,496,387,99
2020-02-16,07,7,1,1164,502,662,79,542,423,120
2020-02-17,08,1,,535,277,258,28,236,249,22
2020-02-18,08,2,,812,397,415,49,366,348,49
2020-02-19,08,3,,453,231,222,26,202,205,20
2020-02-20,08,4,,988,454,534,46,472,408,62
2020-02-21,08,5,,762,347,415,29,368,318,47
2020-02-22,08,6,5,931,447,484,58,408,389,76
2020-02-23,08,7,5,1469,673,796,94,654,579,142
2020-02-24,09,1,4,1169,559,610,69,522,490,88
2020-02-25,09,2,4,476,230,246,22,219,208,27
2020-02-26,09,3,4,269,129,140,13,126,116,14
2020-02-27,09,4,4,254,125,129,9,112,116,17
2020-02-28,09,5,4,606,291,315,30,279,261,36
2020-02-29,09,6,5,188,85,103,4,81,81,22
2020-03-01,09,7,5,682,305,377,38,303,267,74
2020-03-02,10,1,4,201,102,99,6,96,96,3
2020-03-03,10,2,4,638,303,335,36,290,267,45
2020-03-04,10,3,4,851,415,436,46,369,369,67
2020-03-05,10,4,4,231,118,113,12,106,106,7
2020-03-06,10,5,4,728,342,386,43,315,299,71
2020-03-07,10,6,5,686,323,363,45,273,278,90
2020-03-08,10,7,5,1219,534,685,73,560,461,125
2020-03-09,11,1,,425,210,215,20,191,190,24
2020-03-10,11,2,,494,248,246,25,226,223,20
2020-03-11,11,3,,1196,576,620,60,540,516,80
2020-03-12,11,4,,935,470,465,54,413,416,52
2020-03-13,11,5,,601,295,306,26,275,269,31
2020-03-14,11,6,1,1264,593,671,85,565,508,106
2020-03-15,11,7,1,1996,870,1126,108,925,762,201
2020-03-16,12,1,,1062,494,568,60,472,434,96
2020-03-17,12,2,32,732,344,388,38,340,306,48
2020-03-18,12,3,32,840,387,453,43,388,344,65
2020-03-19,12,4,32,770,354,416,46,360,308,56
2020-03-20,12,5,32,387,186,201,18,167,168,34
2020-03-21,12,6,33,273,128,145,17,117,111,28
2020-03-22,12,7,33,155,78,77,17,61,61,16
2020-03-23,13,1,32,191,95,96,11,91,84,5
2020-03-24,13,2,32,130,56,74,8,63,48,11
2020-03-25,13,3,32,122,53,69,7,58,46,11
2020-03-26,13,4,32,139,67,72,9,57,58,15
2020-03-27,13,5,32,145,75,70,9,51,66,19
2020-03-28,13,6,33,186,84,102,22,81,62,21
2020-03-29,13,7,33,68,32,36,5,26,27,10
2020-03-30,14,1,32,103,47,56,4,49,43,7
2020-03-31,14,2,32,196,98,98,12,87,86,11
2020-04-01,14,3,32,190,91,99,10,73,81,26
2020-04-02,14,4,32,186,88,98,16,77,72,21
2020-04-03,14,5,32,177,86,91,12,75,74,16
2020-04-04,14,6,33,180,86,94,19,80,67,14
2020-04-05,14,7,33,181,86,95,9,70,77,25
2020-04-06,15,1,32,212,111,101,15,89,96,12
2020-04-07,15,2,32,239,119,120,20,101,99,19
2020-04-08,15,3,32,225,112,113,11,93,101,20
2020-04-09,15,4,32,258,130,128,15,116,115,12
2020-04-10,15,5,32,264,123,141,14,107,109,34
2020-04-11,15,6,33,233,108,125,17,98,91,27
2020-04-12,15,7,33,208,94,114,14,81,80,33
2020-04-13,16,1,34,180,80,100,19,73,61,27
2020-04-14,16,2,32,249,120,129,15,101,105,28
2020-04-15,16,3,32,298,142,156,20,127,122,29
2020-04-16,16,4,32,274,147,127,22,109,125,18
2020-04-17,16,5,32,232,113,119,14,104,99,15
2020-04-18,16,6,37,329,153,176,31,140,122,36
2020-04-19,16,7,37,183,93,90,13,67,80,23
2020-04-20,17,1,36,239,117,122,26,93,91,29
2020-04-21,17,2,36,254,124,130,13,100,111,30
2020-04-22,17,3,36,328,170,158,26,125,144,33
2020-04-23,17,4,36,356,176,180,31,145,145,35
2020-04-24,17,5,36,351,169,182,18,141,151,41
2020-04-25,17,6,37,261,130,131,15,101,115,30
2020-04-26,17,7,37,268,129,139,25,104,104,35
2020-04-27,18,1,36,249,116,133,17,104,99,29
2020-04-28,18,2,36,148,81,67,7,54,74,13
2020-04-29,18,3,36,451,215,236,27,188,188,48
2020-04-30,18,4,36,80,37,43,5,33,32,10
2020-05-01,18,5,38,53,21,32,3,25,18,7
2020-05-02,18,6,37,169,86,83,9,59,77,24
2020-05-03,18,7,37,500,246,254,44,192,202,62
2020-05-04,19,1,32,496,255,241,21,188,234,53
2020-05-05,19,2,32,389,200,189,27,154,173,35
2020-05-06,19,3,32,443,211,232,27,184,184,48
2020-05-07,19,4,32,539,249,290,29,242,220,48
2020-05-08,19,5,34,529,252,277,40,196,212,81
2020-05-09,19,6,33,504,239,265,25,204,214,61
2020-05-10,19,7,33,400,202,198,31,158,171,40
2020-05-11,20,1,32,1054,474,580,64,468,410,112
2020-05-12,20,2,,1036,468,568,54,463,414,105
2020-05-13,20,3,,473,235,238,30,202,205,36
2020-05-14,20,4,,890,411,479,45,389,366,90
2020-05-15,20,5,,599,271,328,41,275,230,53
2020-05-16,20,6,1,1806,771,1035,84,830,687,205
2020-05-17,20,7,1,2244,1009,1235,131,997,878,238
2020-05-18,21,1,,1673,768,905,96,775,672,130
2020-05-19,21,2,,1692,797,895,88,750,709,145
2020-05-20,21,3,4,1628,769,859,72,725,697,134
2020-05-21,21,4,6,2244,1029,1215,106,1016,923,199
2020-05-22,21,5,4,1572,705,867,71,728,634,139
2020-05-23,21,6,5,902,404,498,41,423,363,75
2020-05-24,21,7,5,2257,1020,1237,91,1013,929,224
2020-05-25,22,1,,1515,696,819,68,697,628,122
2020-05-26,22,2,,1684,760,924,75,771,685,153
2020-05-27,22,3,,1800,822,978,81,826,741,152
2020-05-28,22,4,,1675,749,926,71,791,678,135
2020-05-29,22,5,,1513,697,816,86,679,611,137
2020-05-30,22,6,1,1887,824,1063,82,878,742,185
2020-05-31,22,7,1,2166,957,1209,122,989,835,220
2020-06-01,23,1,2,1757,757,1000,89,827,668,173
2020-06-02,23,2,,1462,700,762,70,633,630,129
2020-06-03,23,3,,939,436,503,36,449,400,54
2020-06-04,23,4,,380,170,210,12,175,158,35
2020-06-05,23,5,,704,322,382,37,320,285,62
2020-06-06,23,6,1,1955,867,1088,95,903,772,185
2020-06-07,23,7,1,476,227,249,39,193,188,56
2020-06-08,24,1,,0,0,0,0,0,0,0
2020-06-09,24,2,,365,177,188,21,165,156,23
2020-06-10,24,3,,372,173,199,12,179,161,20
2020-06-11,24,4,,1238,576,662,61,561,515,101
2020-06-12,24,5,,1137,482,655,52,564,430,91
2020-06-13,24,6,1,1415,734,681,665,40,69,641
2020-06-14,24,7,1,1803,790,1013,92,830,698,183
2020-06-15,25,1,,1307,636,671,74,591,562,80
2020-06-16,25,2,,1227,576,651,61,555,515,96
2020-06-17,25,3,,1407,665,742,64,649,601,93
2020-06-18,25,4,,1061,483,578,51,492,432,86
2020-06-19,25,5,,1304,599,705,57,602,542,103
2020-06-20,25,6,1,1486,657,829,72,677,585,152
2020-06-21,25,7,1,1598,767,831,82,708,685,123
2020-06-22,26,1,,1219,564,655,48,567,516,88
2020-06-23,26,2,,1479,705,774,54,687,651,87
2020-06-24,26,3,,1394,646,748,54,662,592,86
2020-06-25,26,4,,1244,590,654,40,579,550,75
2020-06-26,26,5,,1145,519,626,46,551,473,75
2020-06-27,26,6,1,1159,512,647,43,538,469,109
2020-06-28,26,7,1,1460,660,800,67,671,593,129
2020-06-29,27,1,,1127,525,602,33,529,492,73
2020-06-30,27,2,,1429,673,756,53,659,620,97
2020-07-01,27,3,,1053,498,555,37,473,461,82
2020-07-02,27,4,,1192,567,625,40,557,527,68
2020-07-03,27,5,,984,464,520,40,452,424,68
2020-07-04,27,6,5,1294,569,725,71,599,498,126
2020-07-05,27,7,5,1397,647,750,70,627,577,123
2020-07-06,28,1,4,1242,597,645,51,563,546,82
2020-07-07,28,2,4,1415,673,742,60,645,613,97
2020-07-08,28,3,4,1460,700,760,49,654,651,106
2020-07-09,28,4,4,1213,574,639,47,566,527,73
2020-07-10,28,5,4,920,427,493,32,426,395,67
2020-07-11,28,6,5,876,373,503,45,410,328,93
2020-07-12,28,7,5,1122,505,617,48,521,457,96
2020-07-13,29,1,4,977,460,517,50,439,410,78
2020-07-14,29,2,6,1180,534,646,71,550,463,96
2020-07-15,29,3,4,885,418,467,26,414,392,53
2020-07-16,29,4,4,1087,519,568,27,495,492,73
2020-07-17,29,5,4,906,428,478,52,413,376,65
2020-07-18,29,6,5,1087,487,600,48,505,439,95
2020-07-19,29,7,5,1328,612,716,66,578,546,138
2020-07-20,30,1,4,1117,528,589,39,500,489,89
2020-07-21,30,2,4,1194,576,618,63,519,513,99
2020-07-22,30,3,4,835,419,416,41,373,378,43
2020-07-23,30,4,4,1189,557,632,48,573,509,59
2020-07-24,30,5,4,950,433,517,41,456,392,61
2020-07-25,30,6,5,937,442,495,68,417,374,78
2020-07-26,30,7,5,1073,504,569,70,481,434,88
2020-07-27,31,1,4,1053,502,551,63,480,439,71
2020-07-28,31,2,4,902,434,468,43,427,391,41
2020-07-29,31,3,4,1018,490,528,54,457,436,71
2020-07-30,31,4,4,928,430,498,35,436,395,62
2020-07-31,31,5,4,741,350,391,22,353,328,38
2020-08-01,31,6,5,563,256,307,24,252,232,55
2020-08-02,31,7,5,917,425,492,60,425,365,67
2020-08-03,32,1,4,553,263,290,34,247,229,43
2020-08-04,32,2,4,950,439,511,44,438,395,73
2020-08-05,32,3,4,1101,496,605,45,530,451,75
2020-08-06,32,4,4,897,418,479,42,427,376,52
2020-08-07,32,5,4,719,338,381,28,341,310,40
2020-08-08,32,6,5,711,337,374,45,319,292,55
2020-08-09,32,7,5,777,368,409,37,358,331,51
2020-08-10,33,1,4,607,298,309,28,275,270,34
2020-08-11,33,2,4,790,352,438,38,382,314,56
2020-08-12,33,3,4,818,383,435,34,373,349,62
2020-08-13,33,4,4,616,291,325,35,275,256,50
2020-08-14,33,5,4,838,389,449,42,380,347,69
2020-08-15,33,6,7,837,385,452,43,390,342,62
2020-08-16,33,7,5,922,423,499,38,424,385,75
2020-08-17,34,1,4,912,433,479,47,401,386,78
2020-08-18,34,2,4,1038,480,558,46,490,434,68
2020-08-19,34,3,4,1085,509,576,55,504,454,72
2020-08-20,34,4,4,989,468,521,36,466,432,55
2020-08-21,34,5,4,814,400,414,46,360,354,54
2020-08-22,34,6,5,768,345,423,27,355,318,68
2020-08-23,34,7,5,1182,540,642,70,517,470,125
2020-08-24,35,1,4,1124,534,590,40,509,494,81
2020-08-25,35,2,4,1258,607,651,55,566,552,85
2020-08-26,35,3,4,1300,633,667,52,585,581,82
2020-08-27,35,4,4,1268,595,673,41,565,554,108
2020-08-28,35,5,4,554,269,285,24,249,245,36
2020-08-29,35,6,5,117,51,66,2,56,49,10
2020-08-30,35,7,5,771,332,439,61,354,271,85
2020-08-31,36,1,4,1169,571,598,50,512,521,86
2020-09-01,36,2,,1353,648,705,49,619,599,86
2020-09-02,36,3,,1641,794,847,72,722,722,125
2020-09-03,36,4,,1515,750,765,57,671,693,94
2020-09-04,36,5,,1384,645,739,51,659,594,80
2020-09-05,36,6,1,1357,615,742,64,632,551,110
2020-09-06,36,7,1,1421,670,751,64,635,606,116
2020-09-07,37,1,,1241,618,623,38,560,580,63
2020-09-08,37,2,,1528,731,797,49,701,682,96
2020-09-09,37,3,,1412,656,756,54,661,602,95
2020-09-10,37,4,,1514,730,784,66,666,664,118
2020-09-11,37,5,,1339,643,696,69,587,574,109
2020-09-12,37,6,1,1437,664,773,78,643,586,130
2020-09-13,37,7,1,1602,734,868,85,726,649,142
2020-09-14,38,1,,1425,691,734,68,652,623,82
2020-09-15,38,2,,1633,800,833,63,737,737,96
2020-09-16,38,3,,1594,775,819,68,731,707,88
2020-09-17,38,4,,1436,691,745,39,663,652,82
2020-09-18,38,5,,1380,665,715,40,639,625,76
2020-09-19,38,6,1,1159,520,639,70,519,450,120
2020-09-20,38,7,1,1202,554,648,71,529,483,119
2020-09-21,39,1,,1082,529,553,35,487,494,66
2020-09-22,39,2,,1006,474,532,32,468,442,64
2020-09-23,39,3,,1477,685,792,46,689,639,103
2020-09-24,39,4,,781,390,391,32,351,358,40
2020-09-25,39,5,,406,203,203,10,179,193,24
2020-09-26,39,6,1,368,161,207,15,177,146,30
2020-09-27,39,7,1,440,202,238,25,190,177,48
2020-09-28,40,1,,861,399,462,36,402,363,60
2020-09-29,40,2,,1234,599,635,40,560,559,75
2020-09-30,40,3,,1973,898,1075,73,924,825,151
2020-10-01,40,4,,964,454,510,29,461,425,49
2020-10-02,40,5,,433,213,220,10,200,203,20
2020-10-03,40,6,1,991,451,540,49,426,402,114
2020-10-04,40,7,1,763,354,409,51,328,303,81
2020-10-05,41,1,,870,427,443,34,384,393,59
2020-10-06,41,2,,550,279,271,27,241,252,30
2020-10-07,41,3,,1360,648,712,52,619,596,93
2020-10-08,41,4,,1633,779,854,55,714,724,140
2020-10-09,41,5,,1284,603,681,43,589,560,92
2020-10-10,41,6,1,474,206,268,26,215,180,53
2020-10-11,41,7,1,1126,525,601,76,476,449,125
2020-10-12,42,1,,1035,488,547,36,473,452,74
2020-10-13,42,2,,1068,519,549,36,482,483,67
2020-10-14,42,3,,973,452,521,49,453,403,68
2020-10-15,42,4,,679,344,335,24,302,320,33
2020-10-16,42,5,,742,348,394,18,360,330,34
2020-10-17,42,6,5,950,429,521,61,426,368,95
2020-10-18,42,7,5,1116,492,624,65,523,427,101
2020-10-19,43,1,4,1415,662,753,59,637,603,116
2020-10-20,43,2,4,1190,551,639,31,556,520,83
2020-10-21,43,3,4,1127,551,576,42,485,509,91
2020-10-22,43,4,4,716,355,361,23,318,332,43
2020-10-23,43,5,4,373,187,186,8,164,179,22
2020-10-24,43,6,5,1254,568,686,56,566,512,120
2020-10-25,43,7,5,1476,686,790,85,656,601,134
2020-10-26,44,1,4,293,151,142,7,121,144,21
2020-10-27,44,2,4,985,465,520,40,449,425,71
2020-10-28,44,3,4,751,360,391,25,323,335,68
2020-10-29,44,4,4,990,458,532,48,442,410,90
2020-10-30,44,5,36,408,198,210,20,178,178,32
2020-10-31,44,6,5,395,177,218,21,163,156,55
2020-11-01,44,7,39,401,186,215,35,172,151,43
2020-11-02,45,1,32,604,298,306,20,268,278,38
2020-11-03,45,2,32,353,173,180,7,156,166,24
2020-11-04,45,3,32,470,226,244,20,215,206,29
2020-11-05,45,4,32,487,240,247,19,227,221,20
2020-11-06,45,5,32,625,313,312,19,263,294,49
2020-11-07,45,6,33,440,208,232,26,177,182,55
2020-11-08,45,7,33,414,197,217,25,168,172,49
2020-11-09,46,1,32,668,315,353,17,310,298,43
2020-11-10,46,2,32,647,322,325,18,275,304,50
2020-11-11,46,3,34,643,314,329,41,268,273,61
2020-11-12,46,4,32,665,321,344,15,304,306,40
2020-11-13,46,5,32,592,273,319,22,271,251,48
2020-11-14,46,6,33,823,382,441,60,352,322,89
2020-11-15,46,7,33,682,322,360,48,283,274,77
2020-11-16,47,1,32,429,206,223,12,197,194,26
2020-11-17,47,2,32,638,304,334,22,292,282,42
2020-11-18,47,3,32,731,355,376,31,328,324,48
2020-11-19,47,4,32,418,207,211,15,179,192,32
2020-11-20,47,5,32,535,267,268,25,238,242,30
2020-11-21,47,6,33,713,338,375,50,289,288,86
2020-11-22,47,7,33,623,306,317,38,252,268,65
2020-11-23,48,1,32,564,279,285,21,250,258,35
2020-11-24,48,2,32,636,299,337,16,291,283,46
2020-11-25,48,3,32,576,289,287,24,247,265,40
2020-11-26,48,4,32,547,258,289,17,255,241,34
2020-11-27,48,5,32,595,292,303,15,264,277,39
2020-11-28,48,6,33,1382,633,749,69,597,564,152
2020-11-29,48,7,33,819,369,450,62,332,307,118
2020-11-30,49,1,32,514,254,260,18,226,236,34
2020-12-01,49,2,32,307,147,160,6,138,141,22
2020-12-02,49,3,32,487,241,246,26,207,215,39
2020-12-03,49,4,32,765,372,393,34,336,338,57
2020-12-04,49,5,32,200,105,95,9,85,96,10
2020-12-05,49,6,33,96,44,52,6,43,38,9
2020-12-06,49,7,33,282,137,145,27,121,110,24
2020-12-07,50,1,32,458,228,230,16,205,212,25
2020-12-08,50,2,32,504,242,262,15,227,227,35
2020-12-09,50,3,32,358,180,178,19,151,161,27
2020-12-10,50,4,32,488,236,252,25,221,211,31
2020-12-11,50,5,32,290,141,149,3,140,138,9
2020-12-12,50,6,33,89,37,52,6,39,31,13
2020-12-13,50,7,33,578,270,308,53,257,217,51
2020-12-14,51,1,32,664,330,334,23,301,307,33
2020-12-15,51,2,32,388,187,201,10,182,177,19
2020-12-16,51,3,,788,377,411,46,344,331,67
2020-12-17,51,4,,477,236,241,28,215,208,26
2020-12-18,51,5,,613,292,321,28,274,264,47
2020-12-19,51,6,5,668,279,389,42,311,237,78
2020-12-20,51,7,5,239,99,140,17,103,82,37
2020-12-21,52,1,4,332,151,181,15,159,136,22
2020-12-22,52,2,4,629,304,325,39,279,265,46
2020-12-23,52,3,4,498,233,265,28,212,205,53
2020-12-24,52,4,4,322,147,175,15,147,132,28
2020-12-25,52,5,6,74,27,47,6,37,21,10
2020-12-26,52,6,5,270,136,134,23,108,113,26
2020-12-27,52,7,5,272,121,151,22,115,99,36
2020-12-28,53,1,4,451,222,229,27,189,195,40
